count,date,timeInterval,movement,lane,approach,movementType,dayOfTheWeek,class
10,"2024-05-01","01:15 PM - 01:19 PM","Lane 1 - NB, TH","1","NB","TH","Wednesday","passenger_vehicle"
36,"2024-05-01","01:15 PM - 01:19 PM","Lane 2 - NB, TH","2","NB","TH","Wednesday","passenger_vehicle"
2,"2024-05-01","01:15 PM - 01:19 PM","Lane 2 - NB, TH","2","NB","TH","Wednesday","single_unit_truck"
12,"2024-05-01","01:15 PM - 01:19 PM","Lane 1 - SB, TH","1","SB","TH","Wednesday","passenger_vehicle"
1,"2024-05-01","01:15 PM - 01:19 PM","Lane 1 - SB, TH","1","SB","TH","Wednesday","single_unit_truck"
13,"2024-05-01","01:20 PM - 01:24 PM","Lane 1 - NB, TH","1","NB","TH","Wednesday","passenger_vehicle"
35,"2024-05-01","01:20 PM - 01:24 PM","Lane 2 - NB, TH","2","NB","TH","Wednesday","passenger_vehicle"
14,"2024-05-01","01:20 PM - 01:24 PM","Lane 1 - SB, TH","1","SB","TH","Wednesday","passenger_vehicle"
13,"2024-05-01","01:25 PM - 01:29 PM","Lane 1 - NB, TH","1","NB","TH","Wednesday","passenger_vehicle"
34,"2024-05-01","01:25 PM - 01:29 PM","Lane 2 - NB, TH","2","NB","TH","Wednesday","passenger_vehicle"
1,"2024-05-01","01:25 PM - 01:29 PM","Lane 2 - NB, TH","2","NB","TH","Wednesday","single_unit_truck"
9,"2024-05-01","01:25 PM - 01:29 PM","Lane 1 - SB, TH","1","SB","TH","Wednesday","passenger_vehicle"
22,"2024-05-01","01:30 PM - 01:34 PM","Lane 1 - NB, TH","1","NB","TH","Wednesday","passenger_vehicle"
32,"2024-05-01","01:30 PM - 01:34 PM","Lane 2 - NB, TH","2","NB","TH","Wednesday","passenger_vehicle"
2,"2024-05-01","01:30 PM - 01:34 PM","Lane 2 - NB, TH","2","NB","TH","Wednesday","single_unit_truck"
2,"2024-05-01","01:30 PM - 01:34 PM","Lane 2 - NB, TH","2","NB","TH","Wednesday","articulated_truck"
11,"2024-05-01","01:30 PM - 01:34 PM","Lane 1 - SB, TH","1","SB","TH","Wednesday","passenger_vehicle"
14,"2024-05-01","01:35 PM - 01:39 PM","Lane 1 - NB, TH","1","NB","TH","Wednesday","passenger_vehicle"
1,"2024-05-08","01:35 PM - 01:39 PM","Lane 1 - NB, TH","1","NB","TH","Wednesday","single_unit_truck"
36,"2024-05-01","01:35 PM - 01:39 PM","Lane 2 - NB, TH","2","NB","TH","Wednesday","passenger_vehicle"
2,"2024-05-01","01:35 PM - 01:39 PM","Lane 2 - NB, TH","2","NB","TH","Wednesday","single_unit_truck"
11,"2024-05-01","01:35 PM - 01:39 PM","Lane 1 - SB, TH","1","SB","TH","Wednesday","passenger_vehicle"
13,"2024-05-01","01:40 PM - 01:44 PM","Lane 1 - NB, TH","1","NB","TH","Wednesday","passenger_vehicle"
1,"2024-05-01","01:40 PM - 01:44 PM","Lane 1 - NB, TH","1","NB","TH","Wednesday","single_unit_truck"
38,"2024-05-01","01:40 PM - 01:44 PM","Lane 2 - NB, TH","2","NB","TH","Wednesday","passenger_vehicle"
1,"2024-05-01","01:40 PM - 01:44 PM","Lane 2 - NB, TH","2","NB","TH","Wednesday","single_unit_truck"
1,"2024-05-01","01:40 PM - 01:44 PM","Lane 2 - NB, TH","2","NB","TH","Wednesday","bus"
15,"2024-05-01","01:40 PM - 01:44 PM","Lane 1 - SB, TH","1","SB","TH","Wednesday","passenger_vehicle"
14,"2024-05-01","01:45 PM - 01:49 PM","Lane 1 - NB, TH","1","NB","TH","Wednesday","passenger_vehicle"
36,"2024-05-01","01:45 PM - 01:49 PM","Lane 2 - NB, TH","2","NB","TH","Wednesday","passenger_vehicle"
1,"2024-05-01","01:45 PM - 01:49 PM","Lane 2 - NB, TH","2","NB","TH","Wednesday","single_unit_truck"
15,"2024-05-01","01:45 PM - 01:49 PM","Lane 1 - SB, TH","1","SB","TH","Wednesday","passenger_vehicle"
18,"2024-05-01","01:50 PM - 01:54 PM","Lane 1 - NB, TH","1","NB","TH","Wednesday","passenger_vehicle"
34,"2024-05-01","01:50 PM - 01:54 PM","Lane 2 - NB, TH","2","NB","TH","Wednesday","passenger_vehicle"
12,"2024-05-01","01:50 PM - 01:54 PM","Lane 1 - SB, TH","1","SB","TH","Wednesday","passenger_vehicle"
24,"2024-05-01","01:55 PM - 01:59 PM","Lane 1 - NB, TH","1","NB","TH","Wednesday","passenger_vehicle"
33,"2024-05-01","01:55 PM - 01:59 PM","Lane 2 - NB, TH","2","NB","TH","Wednesday","passenger_vehicle"
2,"2024-05-01","01:55 PM - 01:59 PM","Lane 2 - NB, TH","2","NB","TH","Wednesday","single_unit_truck"
1,"2024-05-01","01:55 PM - 01:59 PM","Lane 2 - NB, TH","2","NB","TH","Wednesday","bus"
17,"2024-05-01","01:55 PM - 01:59 PM","Lane 1 - SB, TH","1","SB","TH","Wednesday","passenger_vehicle"
1,"2024-05-01","01:55 PM - 01:59 PM","Lane 1 - SB, TH","1","SB","TH","Wednesday","single_unit_truck"
13,"2024-05-01","02:00 PM - 02:04 PM","Lane 1 - NB, TH","1","NB","TH","Wednesday","passenger_vehicle"
29,"2024-05-01","02:00 PM - 02:04 PM","Lane 2 - NB, TH","2","NB","TH","Wednesday","passenger_vehicle"
11,"2024-05-01","02:00 PM - 02:04 PM","Lane 1 - SB, TH","1","SB","TH","Wednesday","passenger_vehicle"
1,"2024-05-01","02:00 PM - 02:04 PM","Lane 1 - SB, TH","1","SB","TH","Wednesday","single_unit_truck"
1,"2024-05-01","02:05 PM - 02:09 PM","Lane 1 - NB, TH","1","NB","TH","Wednesday","motorcycle"
23,"2024-05-01","02:05 PM - 02:09 PM","Lane 1 - NB, TH","1","NB","TH","Wednesday","passenger_vehicle"
33,"2024-05-01","02:05 PM - 02:09 PM","Lane 2 - NB, TH","2","NB","TH","Wednesday","passenger_vehicle"
2,"2024-05-01","02:05 PM - 02:09 PM","Lane 2 - NB, TH","2","NB","TH","Wednesday","single_unit_truck"
2,"2024-05-01","02:05 PM - 02:09 PM","Lane 2 - NB, TH","2","NB","TH","Wednesday","articulated_truck"
9,"2024-05-01","02:05 PM - 02:09 PM","Lane 1 - SB, TH","1","SB","TH","Wednesday","passenger_vehicle"
18,"2024-05-01","02:10 PM - 02:14 PM","Lane 1 - NB, TH","1","NB","TH","Wednesday","passenger_vehicle"
30,"2024-05-01","02:10 PM - 02:14 PM","Lane 2 - NB, TH","2","NB","TH","Wednesday","passenger_vehicle"
1,"2024-05-01","02:10 PM - 02:14 PM","Lane 2 - NB, TH","2","NB","TH","Wednesday","single_unit_truck"
12,"2024-05-01","02:10 PM - 02:14 PM","Lane 1 - SB, TH","1","SB","TH","Wednesday","passenger_vehicle"
20,"2024-05-01","02:15 PM - 02:19 PM","Lane 1 - NB, TH","1","NB","TH","Wednesday","passenger_vehicle"
1,"2024-05-01","02:15 PM - 02:19 PM","Lane 1 - NB, TH","1","NB","TH","Wednesday","single_unit_truck"
1,"2024-05-08","02:15 PM - 02:19 PM","Lane 1 - NB, TH","1","NB","TH","Wednesday","articulated_truck"
34,"2024-05-01","02:15 PM - 02:19 PM","Lane 2 - NB, TH","2","NB","TH","Wednesday","passenger_vehicle"
19,"2024-05-01","02:15 PM - 02:19 PM","Lane 1 - SB, TH","1","SB","TH","Wednesday","passenger_vehicle"
9,"2024-05-01","02:20 PM - 02:24 PM","Lane 1 - NB, TH","1","NB","TH","Wednesday","passenger_vehicle"
17,"2024-05-01","02:20 PM - 02:24 PM","Lane 2 - NB, TH","2","NB","TH","Wednesday","passenger_vehicle"
3,"2024-05-01","02:20 PM - 02:24 PM","Lane 2 - NB, TH","2","NB","TH","Wednesday","single_unit_truck"
8,"2024-05-01","02:20 PM - 02:24 PM","Lane 1 - SB, TH","1","SB","TH","Wednesday","passenger_vehicle"
19,"2024-05-01","02:25 PM - 02:29 PM","Lane 1 - NB, TH","1","NB","TH","Wednesday","passenger_vehicle"
1,"2024-05-01","02:25 PM - 02:29 PM","Lane 1 - NB, TH","1","NB","TH","Wednesday","single_unit_truck"
23,"2024-05-01","02:25 PM - 02:29 PM","Lane 2 - NB, TH","2","NB","TH","Wednesday","passenger_vehicle"
2,"2024-05-01","02:25 PM - 02:29 PM","Lane 2 - NB, TH","2","NB","TH","Wednesday","single_unit_truck"
1,"2024-05-01","02:25 PM - 02:29 PM","Lane 2 - NB, TH","2","NB","TH","Wednesday","articulated_truck"
6,"2024-05-01","02:25 PM - 02:29 PM","Lane 1 - SB, TH","1","SB","TH","Wednesday","passenger_vehicle"
1,"2024-05-01","02:25 PM - 02:29 PM","Lane 1 - SB, TH","1","SB","TH","Wednesday","single_unit_truck"
19,"2024-05-01","02:30 PM - 02:34 PM","Lane 1 - NB, TH","1","NB","TH","Wednesday","passenger_vehicle"
27,"2024-05-01","02:30 PM - 02:34 PM","Lane 2 - NB, TH","2","NB","TH","Wednesday","passenger_vehicle"
1,"2024-05-01","02:30 PM - 02:34 PM","Lane 2 - NB, TH","2","NB","TH","Wednesday","single_unit_truck"
14,"2024-05-01","02:30 PM - 02:34 PM","Lane 1 - SB, TH","1","SB","TH","Wednesday","passenger_vehicle"
12,"2024-05-01","02:35 PM - 02:39 PM","Lane 1 - NB, TH","1","NB","TH","Wednesday","passenger_vehicle"
1,"2024-05-08","02:35 PM - 02:39 PM","Lane 1 - NB, TH","1","NB","TH","Wednesday","passenger_vehicle"
35,"2024-05-01","02:35 PM - 02:39 PM","Lane 2 - NB, TH","2","NB","TH","Wednesday","passenger_vehicle"
24,"2024-05-01","02:35 PM - 02:39 PM","Lane 1 - SB, TH","1","SB","TH","Wednesday","passenger_vehicle"
15,"2024-05-01","02:40 PM - 02:44 PM","Lane 1 - NB, TH","1","NB","TH","Wednesday","passenger_vehicle"
26,"2024-05-01","02:40 PM - 02:44 PM","Lane 2 - NB, TH","2","NB","TH","Wednesday","passenger_vehicle"
2,"2024-05-01","02:40 PM - 02:44 PM","Lane 2 - NB, TH","2","NB","TH","Wednesday","single_unit_truck"
12,"2024-05-01","02:40 PM - 02:44 PM","Lane 1 - SB, TH","1","SB","TH","Wednesday","passenger_vehicle"
18,"2024-05-01","02:45 PM - 02:49 PM","Lane 1 - NB, TH","1","NB","TH","Wednesday","passenger_vehicle"
2,"2024-05-08","02:45 PM - 02:49 PM","Lane 1 - NB, TH","1","NB","TH","Wednesday","passenger_vehicle"
29,"2024-05-01","02:45 PM - 02:49 PM","Lane 2 - NB, TH","2","NB","TH","Wednesday","passenger_vehicle"
3,"2024-05-01","02:45 PM - 02:49 PM","Lane 2 - NB, TH","2","NB","TH","Wednesday","single_unit_truck"
27,"2024-05-01","02:45 PM - 02:49 PM","Lane 1 - SB, TH","1","SB","TH","Wednesday","passenger_vehicle"
13,"2024-05-01","02:50 PM - 02:54 PM","Lane 1 - NB, TH","1","NB","TH","Wednesday","passenger_vehicle"
29,"2024-05-01","02:50 PM - 02:54 PM","Lane 2 - NB, TH","2","NB","TH","Wednesday","passenger_vehicle"
18,"2024-05-01","02:50 PM - 02:54 PM","Lane 1 - SB, TH","1","SB","TH","Wednesday","passenger_vehicle"
15,"2024-05-01","02:55 PM - 02:59 PM","Lane 1 - NB, TH","1","NB","TH","Wednesday","passenger_vehicle"
18,"2024-05-01","02:55 PM - 02:59 PM","Lane 2 - NB, TH","2","NB","TH","Wednesday","passenger_vehicle"
20,"2024-05-01","02:55 PM - 02:59 PM","Lane 1 - SB, TH","1","SB","TH","Wednesday","passenger_vehicle"
27,"2024-05-01","03:00 PM - 03:04 PM","Lane 1 - NB, TH","1","NB","TH","Wednesday","passenger_vehicle"
1,"2024-05-08","03:00 PM - 03:04 PM","Lane 1 - NB, TH","1","NB","TH","Wednesday","articulated_truck"
33,"2024-05-01","03:00 PM - 03:04 PM","Lane 2 - NB, TH","2","NB","TH","Wednesday","passenger_vehicle"
3,"2024-05-01","03:00 PM - 03:04 PM","Lane 2 - NB, TH","2","NB","TH","Wednesday","single_unit_truck"
12,"2024-05-01","03:00 PM - 03:04 PM","Lane 1 - SB, TH","1","SB","TH","Wednesday","passenger_vehicle"
21,"2024-05-01","03:05 PM - 03:09 PM","Lane 1 - NB, TH","1","NB","TH","Wednesday","passenger_vehicle"
2,"2024-05-01","03:05 PM - 03:09 PM","Lane 1 - NB, TH","1","NB","TH","Wednesday","single_unit_truck"
1,"2024-05-08","03:05 PM - 03:09 PM","Lane 1 - NB, TH","1","NB","TH","Wednesday","articulated_truck"
44,"2024-05-01","03:05 PM - 03:09 PM","Lane 2 - NB, TH","2","NB","TH","Wednesday","passenger_vehicle"
1,"2024-05-01","03:05 PM - 03:09 PM","Lane 2 - NB, TH","2","NB","TH","Wednesday","single_unit_truck"
17,"2024-05-01","03:05 PM - 03:09 PM","Lane 1 - SB, TH","1","SB","TH","Wednesday","passenger_vehicle"
21,"2024-05-01","03:10 PM - 03:14 PM","Lane 1 - NB, TH","1","NB","TH","Wednesday","passenger_vehicle"
33,"2024-05-01","03:10 PM - 03:14 PM","Lane 2 - NB, TH","2","NB","TH","Wednesday","passenger_vehicle"
1,"2024-05-01","03:10 PM - 03:14 PM","Lane 2 - NB, TH","2","NB","TH","Wednesday","single_unit_truck"
15,"2024-05-01","03:10 PM - 03:14 PM","Lane 1 - SB, TH","1","SB","TH","Wednesday","passenger_vehicle"
1,"2024-05-01","03:10 PM - 03:14 PM","Lane 1 - SB, TH","1","SB","TH","Wednesday","single_unit_truck"
18,"2024-05-01","03:15 PM - 03:19 PM","Lane 1 - NB, TH","1","NB","TH","Wednesday","passenger_vehicle"
25,"2024-05-01","03:15 PM - 03:19 PM","Lane 2 - NB, TH","2","NB","TH","Wednesday","passenger_vehicle"
2,"2024-05-01","03:15 PM - 03:19 PM","Lane 2 - NB, TH","2","NB","TH","Wednesday","single_unit_truck"
20,"2024-05-01","03:15 PM - 03:19 PM","Lane 1 - SB, TH","1","SB","TH","Wednesday","passenger_vehicle"
16,"2024-05-01","03:20 PM - 03:24 PM","Lane 1 - NB, TH","1","NB","TH","Wednesday","passenger_vehicle"
24,"2024-05-01","03:20 PM - 03:24 PM","Lane 2 - NB, TH","2","NB","TH","Wednesday","passenger_vehicle"
22,"2024-05-01","03:20 PM - 03:24 PM","Lane 1 - SB, TH","1","SB","TH","Wednesday","passenger_vehicle"
18,"2024-05-01","03:25 PM - 03:29 PM","Lane 1 - NB, TH","1","NB","TH","Wednesday","passenger_vehicle"
1,"2024-05-01","03:25 PM - 03:29 PM","Lane 1 - NB, TH","1","NB","TH","Wednesday","single_unit_truck"
19,"2024-05-01","03:25 PM - 03:29 PM","Lane 2 - NB, TH","2","NB","TH","Wednesday","passenger_vehicle"
3,"2024-05-01","03:25 PM - 03:29 PM","Lane 2 - NB, TH","2","NB","TH","Wednesday","single_unit_truck"
27,"2024-05-01","03:25 PM - 03:29 PM","Lane 1 - SB, TH","1","SB","TH","Wednesday","passenger_vehicle"
1,"2024-05-08","03:30 PM - 03:34 PM","Lane 1 - NB, TH","1","NB","TH","Wednesday","passenger_vehicle"
22,"2024-05-01","03:30 PM - 03:34 PM","Lane 1 - NB, TH","1","NB","TH","Wednesday","passenger_vehicle"
30,"2024-05-01","03:30 PM - 03:34 PM","Lane 2 - NB, TH","2","NB","TH","Wednesday","passenger_vehicle"
1,"2024-05-01","03:30 PM - 03:34 PM","Lane 2 - NB, TH","2","NB","TH","Wednesday","single_unit_truck"
16,"2024-05-01","03:30 PM - 03:34 PM","Lane 1 - SB, TH","1","SB","TH","Wednesday","passenger_vehicle"
35,"2024-05-01","03:35 PM - 03:39 PM","Lane 1 - NB, TH","1","NB","TH","Wednesday","passenger_vehicle"
27,"2024-05-01","03:35 PM - 03:39 PM","Lane 2 - NB, TH","2","NB","TH","Wednesday","passenger_vehicle"
2,"2024-05-01","03:35 PM - 03:39 PM","Lane 2 - NB, TH","2","NB","TH","Wednesday","single_unit_truck"
26,"2024-05-01","03:35 PM - 03:39 PM","Lane 1 - SB, TH","1","SB","TH","Wednesday","passenger_vehicle"
16,"2024-05-01","03:40 PM - 03:44 PM","Lane 1 - NB, TH","1","NB","TH","Wednesday","passenger_vehicle"
22,"2024-05-01","03:40 PM - 03:44 PM","Lane 2 - NB, TH","2","NB","TH","Wednesday","passenger_vehicle"
1,"2024-05-01","03:40 PM - 03:44 PM","Lane 2 - NB, TH","2","NB","TH","Wednesday","single_unit_truck"
18,"2024-05-01","03:40 PM - 03:44 PM","Lane 1 - SB, TH","1","SB","TH","Wednesday","passenger_vehicle"
1,"2024-05-01","03:40 PM - 03:44 PM","Lane 1 - SB, TH","1","SB","TH","Wednesday","single_unit_truck"
21,"2024-05-01","03:45 PM - 03:49 PM","Lane 1 - NB, TH","1","NB","TH","Wednesday","passenger_vehicle"
1,"2024-05-01","03:45 PM - 03:49 PM","Lane 1 - NB, TH","1","NB","TH","Wednesday","single_unit_truck"
18,"2024-05-01","03:45 PM - 03:49 PM","Lane 2 - NB, TH","2","NB","TH","Wednesday","passenger_vehicle"
1,"2024-05-01","03:45 PM - 03:49 PM","Lane 2 - NB, TH","2","NB","TH","Wednesday","single_unit_truck"
25,"2024-05-01","03:45 PM - 03:49 PM","Lane 1 - SB, TH","1","SB","TH","Wednesday","passenger_vehicle"
24,"2024-05-01","03:50 PM - 03:54 PM","Lane 1 - NB, TH","1","NB","TH","Wednesday","passenger_vehicle"
15,"2024-05-01","03:50 PM - 03:54 PM","Lane 2 - NB, TH","2","NB","TH","Wednesday","passenger_vehicle"
1,"2024-05-01","03:50 PM - 03:54 PM","Lane 2 - NB, TH","2","NB","TH","Wednesday","single_unit_truck"
18,"2024-05-01","03:50 PM - 03:54 PM","Lane 1 - SB, TH","1","SB","TH","Wednesday","passenger_vehicle"
12,"2024-05-01","03:55 PM - 03:59 PM","Lane 1 - NB, TH","1","NB","TH","Wednesday","passenger_vehicle"
1,"2024-05-01","03:55 PM - 03:59 PM","Lane 1 - NB, TH","1","NB","TH","Wednesday","single_unit_truck"
19,"2024-05-01","03:55 PM - 03:59 PM","Lane 2 - NB, TH","2","NB","TH","Wednesday","passenger_vehicle"
2,"2024-05-01","03:55 PM - 03:59 PM","Lane 2 - NB, TH","2","NB","TH","Wednesday","bus"
21,"2024-05-01","03:55 PM - 03:59 PM","Lane 1 - SB, TH","1","SB","TH","Wednesday","passenger_vehicle"
2,"2024-05-01","03:55 PM - 03:59 PM","Lane 1 - SB, TH","1","SB","TH","Wednesday","single_unit_truck"
1,"2024-05-08","04:00 PM - 04:04 PM","Lane 1 - NB, TH","1","NB","TH","Wednesday","passenger_vehicle"
18,"2024-05-01","04:00 PM - 04:04 PM","Lane 1 - NB, TH","1","NB","TH","Wednesday","passenger_vehicle"
22,"2024-05-01","04:00 PM - 04:04 PM","Lane 2 - NB, TH","2","NB","TH","Wednesday","passenger_vehicle"
17,"2024-05-01","04:00 PM - 04:04 PM","Lane 1 - SB, TH","1","SB","TH","Wednesday","passenger_vehicle"
27,"2024-05-01","04:05 PM - 04:09 PM","Lane 1 - NB, TH","1","NB","TH","Wednesday","passenger_vehicle"
29,"2024-05-01","04:05 PM - 04:09 PM","Lane 2 - NB, TH","2","NB","TH","Wednesday","passenger_vehicle"
10,"2024-05-01","04:05 PM - 04:09 PM","Lane 1 - SB, TH","1","SB","TH","Wednesday","passenger_vehicle"
28,"2024-05-01","04:10 PM - 04:14 PM","Lane 1 - NB, TH","1","NB","TH","Wednesday","passenger_vehicle"
1,"2024-05-01","04:10 PM - 04:14 PM","Lane 1 - NB, TH","1","NB","TH","Wednesday","single_unit_truck"
22,"2024-05-01","04:10 PM - 04:14 PM","Lane 2 - NB, TH","2","NB","TH","Wednesday","passenger_vehicle"
1,"2024-05-01","04:10 PM - 04:14 PM","Lane 2 - NB, TH","2","NB","TH","Wednesday","single_unit_truck"
18,"2024-05-01","04:10 PM - 04:14 PM","Lane 1 - SB, TH","1","SB","TH","Wednesday","passenger_vehicle"
1,"2024-05-01","04:10 PM - 04:14 PM","Lane 1 - SB, TH","1","SB","TH","Wednesday","single_unit_truck"
27,"2024-05-01","04:15 PM - 04:19 PM","Lane 1 - NB, TH","1","NB","TH","Wednesday","passenger_vehicle"
1,"2024-07-10","04:15 PM - 04:19 PM","Lane 2 - NB, TH","2","NB","TH","Wednesday","passenger_vehicle"
24,"2024-05-01","04:15 PM - 04:19 PM","Lane 2 - NB, TH","2","NB","TH","Wednesday","passenger_vehicle"
16,"2024-05-01","04:15 PM - 04:19 PM","Lane 1 - SB, TH","1","SB","TH","Wednesday","passenger_vehicle"
1,"2024-05-01","04:15 PM - 04:19 PM","Lane 1 - SB, TH","1","SB","TH","Wednesday","single_unit_truck"
21,"2024-05-01","04:20 PM - 04:24 PM","Lane 1 - NB, TH","1","NB","TH","Wednesday","passenger_vehicle"
1,"2024-05-01","04:20 PM - 04:24 PM","Lane 1 - NB, TH","1","NB","TH","Wednesday","single_unit_truck"
16,"2024-05-01","04:20 PM - 04:24 PM","Lane 2 - NB, TH","2","NB","TH","Wednesday","passenger_vehicle"
1,"2024-05-01","04:20 PM - 04:24 PM","Lane 2 - NB, TH","2","NB","TH","Wednesday","single_unit_truck"
11,"2024-05-01","04:20 PM - 04:24 PM","Lane 1 - SB, TH","1","SB","TH","Wednesday","passenger_vehicle"
26,"2024-05-01","04:25 PM - 04:29 PM","Lane 1 - NB, TH","1","NB","TH","Wednesday","passenger_vehicle"
13,"2024-05-01","04:25 PM - 04:29 PM","Lane 2 - NB, TH","2","NB","TH","Wednesday","passenger_vehicle"
22,"2024-05-01","04:25 PM - 04:29 PM","Lane 1 - SB, TH","1","SB","TH","Wednesday","passenger_vehicle"
18,"2024-05-01","04:30 PM - 04:34 PM","Lane 1 - NB, TH","1","NB","TH","Wednesday","passenger_vehicle"
10,"2024-05-01","04:30 PM - 04:34 PM","Lane 2 - NB, TH","2","NB","TH","Wednesday","passenger_vehicle"
14,"2024-05-01","04:30 PM - 04:34 PM","Lane 1 - SB, TH","1","SB","TH","Wednesday","passenger_vehicle"
16,"2024-05-01","04:35 PM - 04:39 PM","Lane 1 - NB, TH","1","NB","TH","Wednesday","passenger_vehicle"
9,"2024-05-01","04:35 PM - 04:39 PM","Lane 2 - NB, TH","2","NB","TH","Wednesday","passenger_vehicle"
27,"2024-05-01","04:35 PM - 04:39 PM","Lane 1 - SB, TH","1","SB","TH","Wednesday","passenger_vehicle"
22,"2024-05-01","04:40 PM - 04:44 PM","Lane 1 - NB, TH","1","NB","TH","Wednesday","passenger_vehicle"
9,"2024-05-01","04:40 PM - 04:44 PM","Lane 2 - NB, TH","2","NB","TH","Wednesday","passenger_vehicle"
16,"2024-05-01","04:40 PM - 04:44 PM","Lane 1 - SB, TH","1","SB","TH","Wednesday","passenger_vehicle"
17,"2024-05-01","04:45 PM - 04:49 PM","Lane 1 - NB, TH","1","NB","TH","Wednesday","passenger_vehicle"
1,"2024-05-08","04:45 PM - 04:49 PM","Lane 1 - NB, TH","1","NB","TH","Wednesday","passenger_vehicle"
17,"2024-05-01","04:45 PM - 04:49 PM","Lane 2 - NB, TH","2","NB","TH","Wednesday","passenger_vehicle"
1,"2024-05-01","04:45 PM - 04:49 PM","Lane 2 - NB, TH","2","NB","TH","Wednesday","single_unit_truck"
26,"2024-05-01","04:45 PM - 04:49 PM","Lane 1 - SB, TH","1","SB","TH","Wednesday","passenger_vehicle"
25,"2024-05-01","04:50 PM - 04:54 PM","Lane 1 - NB, TH","1","NB","TH","Wednesday","passenger_vehicle"
1,"2024-05-08","04:50 PM - 04:54 PM","Lane 1 - NB, TH","1","NB","TH","Wednesday","passenger_vehicle"
10,"2024-05-01","04:50 PM - 04:54 PM","Lane 2 - NB, TH","2","NB","TH","Wednesday","passenger_vehicle"
16,"2024-05-01","04:50 PM - 04:54 PM","Lane 1 - SB, TH","1","SB","TH","Wednesday","passenger_vehicle"
1,"2024-05-08","04:55 PM - 04:59 PM","Lane 1 - NB, TH","1","NB","TH","Wednesday","passenger_vehicle"
25,"2024-05-01","04:55 PM - 04:59 PM","Lane 1 - NB, TH","1","NB","TH","Wednesday","passenger_vehicle"
1,"2024-05-01","04:55 PM - 04:59 PM","Lane 1 - NB, TH","1","NB","TH","Wednesday","single_unit_truck"
14,"2024-05-01","04:55 PM - 04:59 PM","Lane 2 - NB, TH","2","NB","TH","Wednesday","passenger_vehicle"
14,"2024-05-01","04:55 PM - 04:59 PM","Lane 1 - SB, TH","1","SB","TH","Wednesday","passenger_vehicle"
20,"2024-05-01","05:00 PM - 05:04 PM","Lane 1 - NB, TH","1","NB","TH","Wednesday","passenger_vehicle"
16,"2024-05-01","05:00 PM - 05:04 PM","Lane 2 - NB, TH","2","NB","TH","Wednesday","passenger_vehicle"
28,"2024-05-01","05:00 PM - 05:04 PM","Lane 1 - SB, TH","1","SB","TH","Wednesday","passenger_vehicle"
19,"2024-05-01","05:05 PM - 05:09 PM","Lane 1 - NB, TH","1","NB","TH","Wednesday","passenger_vehicle"
21,"2024-05-01","05:05 PM - 05:09 PM","Lane 2 - NB, TH","2","NB","TH","Wednesday","passenger_vehicle"
17,"2024-05-01","05:05 PM - 05:09 PM","Lane 1 - SB, TH","1","SB","TH","Wednesday","passenger_vehicle"
15,"2024-05-01","05:10 PM - 05:14 PM","Lane 1 - NB, TH","1","NB","TH","Wednesday","passenger_vehicle"
13,"2024-05-01","05:10 PM - 05:14 PM","Lane 2 - NB, TH","2","NB","TH","Wednesday","passenger_vehicle"
19,"2024-05-01","05:10 PM - 05:14 PM","Lane 1 - SB, TH","1","SB","TH","Wednesday","passenger_vehicle"
17,"2024-05-01","05:15 PM - 05:19 PM","Lane 1 - NB, TH","1","NB","TH","Wednesday","passenger_vehicle"
1,"2024-05-08","05:15 PM - 05:19 PM","Lane 1 - NB, TH","1","NB","TH","Wednesday","passenger_vehicle"
1,"2024-05-01","05:15 PM - 05:19 PM","Lane 1 - NB, TH","1","NB","TH","Wednesday","single_unit_truck"
6,"2024-05-01","05:15 PM - 05:19 PM","Lane 2 - NB, TH","2","NB","TH","Wednesday","passenger_vehicle"
19,"2024-05-01","05:15 PM - 05:19 PM","Lane 1 - SB, TH","1","SB","TH","Wednesday","passenger_vehicle"
12,"2024-05-01","05:20 PM - 05:24 PM","Lane 1 - NB, TH","1","NB","TH","Wednesday","passenger_vehicle"
8,"2024-05-01","05:20 PM - 05:24 PM","Lane 2 - NB, TH","2","NB","TH","Wednesday","passenger_vehicle"
18,"2024-05-01","05:20 PM - 05:24 PM","Lane 1 - SB, TH","1","SB","TH","Wednesday","passenger_vehicle"
10,"2024-05-01","05:25 PM - 05:29 PM","Lane 1 - NB, TH","1","NB","TH","Wednesday","passenger_vehicle"
