APN,Id,bonus_unit
033-441-010,,No
033-453-021,,No
081-141-028,,No
033-501-003,,No
021-420-028,,No
033-453-025,,No
081-141-004,,No
033-442-022,,No
033-441-011,,No
033-443-002,,No
033-501-016,,No
033-501-002,,No
033-453-020,,No
081-151-031,,No
081-141-003,,No
033-451-001,,No
033-514-001,,No
081-151-006,,No
033-511-015,,No
033-514-011,,No
033-451-002,,No
033-501-001,,No
081-141-002,,No
033-513-012,,No
033-451-014,,No
033-515-004,,No
033-511-016,,No
033-453-018,,No
014-310-008,,No
033-453-005,,No
033-452-001,,No
033-454-002,,No
033-513-011,,No
033-515-003,,No
033-160-010,,No
033-511-017,,No
033-451-004,,No
033-453-006,,No
033-090-016,,No
033-454-007,,No
033-451-012,,No
033-455-004,,No
033-453-016,,No
033-515-002,,No
033-511-004,,No
033-454-004,,No
081-031-003,,No
081-151-001,,No
033-160-009,,No
033-454-005,,No
033-514-005,,No
033-451-011,,No
033-515-001,,No
033-512-007,,No
033-453-008,,No
033-180-009,,No
081-031-009,,No
033-514-007,,No
033-451-006,,No
033-513-005,,No
033-180-030,,No
033-291-008,,No
033-201-030,,No
033-201-015,,No
033-291-006,,No
033-291-005,,No
033-453-014,,No
033-453-009,,No
033-201-033,,No
033-511-002,,No
033-452-006,,No
033-451-007,,No
033-451-009,,No
033-180-035,,No
033-513-006,,No
033-452-008,,No
081-043-002,,No
033-453-012,,No
033-516-001,,No
033-451-008,,No
033-180-006,,No
033-513-007,,No
033-462-003,,No
033-180-004,,No
033-481-024,,No
033-485-006,,No
033-465-001,,No
033-482-005,,No
033-483-001,,No
081-041-003,,No
081-043-003,,No
033-481-025,,No
033-463-002,,No
033-090-012,,No
033-462-001,,No
033-463-010,,No
033-180-036,,No
033-481-023,,No
033-100-015,,No
033-180-016,,No
033-191-004,,No
014-220-011,,No
033-463-009,,No
033-180-023,,No
081-042-007,,No
081-041-004,,No
033-466-001,,No
033-291-011,,No
081-043-004,,No
033-485-003,,No
033-465-014,,No
033-484-002,,No
081-043-016,,No
033-463-005,,No
033-484-014,,No
033-466-002,,No
033-201-009,,No
033-292-013,,No
033-482-003,,No
033-481-026,,No
033-463-007,,No
081-042-015,,No
033-292-006,,No
014-080-002,,No
033-481-005,,No
033-481-021,,No
033-465-005,,No
081-041-006,,No
033-466-017,,No
081-043-005,,No
033-461-008,,No
033-201-008,,No
033-481-004,,No
081-042-016,,No
033-465-011,,No
033-466-016,,No
033-464-003,,No
033-202-002,,No
033-214-001,,No
033-201-023,,No
033-466-005,,No
033-291-015,,No
033-201-007,,No
014-220-001,,No
033-466-015,,No
033-481-029,,No
033-484-006,,No
033-464-006,,No
033-466-006,,No
033-484-010,,No
033-192-004,,No
033-481-019,,No
033-202-001,,No
033-484-007,,No
081-043-013,,No
033-201-006,,No
033-473-001,,No
033-464-004,,No
014-220-003,,No
033-464-005,,No
033-202-011,,No
081-042-003,,No
081-043-007,,No
081-043-012,,No
033-481-032,,No
081-041-010,,No
033-291-017,,No
081-042-002,,No
014-091-003,,No
033-466-012,,No
033-212-007,,No
014-220-004,,No
033-213-012,,No
033-466-009,,No
033-494-015,,No
033-471-002,,No
081-041-011,,No
081-042-001,,No
033-472-016,,No
081-043-010,,No
033-481-012,,No
033-223-007,,No
033-472-017,,No
033-473-003,,No
033-466-010,,No
081-052-001,,No
033-291-020,,No
033-494-013,,No
033-214-005,,No
033-212-002,,No
033-303-001,,No
033-474-009,,No
033-291-019,,No
033-493-009,,No
033-494-006,,No
033-493-006,,No
033-301-003,,No
033-473-005,,No
033-471-004,,No
033-212-005,,No
033-473-008,,No
033-472-004,,No
033-302-004,,No
033-494-007,,No
033-212-003,,No
081-053-009,,No
033-474-011,,No
033-475-001,,No
033-302-003,,No
033-214-007,,No
033-493-004,,No
033-473-007,,No
081-053-008,,No
033-471-024,,No
033-471-006,,No
033-211-007,,No
033-301-001,,No
033-492-015,,No
033-492-018,,No
033-215-001,,No
033-492-012,,No
033-472-011,,No
033-471-007,,No
033-214-008,,No
033-471-025,,No
033-492-011,,No
033-472-008,,No
033-215-002,,No
033-215-007,,No
033-472-010,,No
081-053-004,,No
033-471-022,,No
033-305-001,,No
033-223-005,,No
033-492-002,,No
033-492-007,,No
033-215-003,,No
033-475-005,,No
030-280-001,,No
033-471-021,,No
033-216-004,,No
081-051-005,,No
033-211-004,,No
033-305-002,,No
030-300-001,,No
033-216-003,,No
033-211-003,,No
033-493-002,,No
033-215-005,,No
081-054-003,,No
033-232-001,,No
033-475-006,,No
033-222-011,,No
033-491-002,,No
033-305-003,,No
033-471-019,,No
081-051-006,,No
033-491-003,,No
033-491-009,,No
033-491-004,,No
033-491-007,,No
081-054-004,,No
033-476-001,,No
033-306-007,,No
033-304-010,,No
033-100-009,,No
033-080-002,,No
033-305-015,,No
033-305-014,,No
033-234-001,,No
033-392-009,,No
033-351-001,,No
081-054-005,,No
033-342-005,,No
033-342-017,,No
033-351-007,,No
033-351-005,,No
033-342-008,,No
033-342-006,,No
033-351-018,,No
033-342-009,,No
033-351-013,,No
033-351-010,,No
081-062-001,,No
033-342-012,,No
033-304-004,,No
081-062-013,,No
033-222-008,,No
033-306-009,,No
033-222-007,,No
081-062-002,,No
081-065-004,,No
081-062-015,,No
081-062-012,,No
033-232-005,,No
033-222-005,,No
033-305-009,,No
033-344-001,,No
033-352-002,,No
033-352-005,,No
033-343-007,,No
033-343-008,,No
033-343-010,,No
033-352-006,,No
033-343-004,,No
033-353-013,,No
033-232-006,,No
033-343-001,,No
081-062-011,,No
033-233-018,,No
033-222-004,,No
033-232-007,,No
081-061-003,,No
033-342-014,,No
081-065-002,,No
033-353-015,,No
081-062-010,,No
033-222-017,,No
033-312-019,,No
081-062-005,,No
033-304-001,,No
033-313-003,,No
033-343-016,,No
033-344-004,,No
033-352-014,,No
033-343-018,,No
033-353-011,,No
033-343-024,,No
033-342-015,,No
033-353-016,,No
033-391-001,,No
081-064-019,,No
081-062-009,,No
081-062-006,,No
033-353-010,,No
033-233-021,,No
081-064-007,,No
033-353-008,,No
033-233-004,,No
033-312-002,,No
033-313-005,,No
081-061-005,,No
033-222-001,,No
033-311-009,,No
081-066-007,,No
033-353-005,,No
033-313-006,,No
033-232-011,,No
033-353-004,,No
033-362-010,,No
033-362-012,,No
033-311-008,,No
033-362-002,,No
033-362-004,,No
033-353-002,,No
033-361-002,,No
033-362-008,,No
081-061-006,,No
033-233-023,,No
081-066-006,,No
033-392-002,,No
081-063-002,,No
081-063-004,,No
081-064-014,,No
033-353-023,,No
033-391-004,,No
033-354-015,,No
033-221-002,,No
033-232-013,,No
033-311-006,,No
081-063-005,,No
033-233-001,,No
033-354-014,,No
081-121-001,,No
033-362-019,,No
033-362-027,,No
033-361-004,,No
033-361-003,,No
033-362-023,,No
033-362-021,,No
033-362-028,,No
033-401-001,,No
033-313-008,,No
033-232-014,,No
081-063-006,,No
081-071-002,,No
033-312-007,,No
033-354-010,,No
033-733-001,,No
033-354-009,,No
033-733-002,,No
033-401-003,,No
033-312-008,,No
033-401-004,,No
081-064-001,,No
081-072-012,,No
081-066-002,,No
033-354-006,,No
033-733-004,,No
033-354-005,,No
081-064-018,,No
033-732-001,,No
081-072-011,,No
081-073-010,,No
033-363-014,,No
033-364-005,,No
033-354-003,,No
081-066-001,,No
033-363-019,,No
033-363-022,,No
033-232-016,,No
081-072-017,,No
081-121-002,,No
081-072-010,,No
033-734-009,,No
033-362-031,,No
033-732-002,,No
033-231-002,,No
033-314-001,,No
033-232-019,,No
033-402-011,,No
033-734-002,,No
033-312-011,,No
033-325-001,,No
033-402-010,,No
033-363-012,,No
033-363-011,,No
033-364-003,,No
033-401-013,,No
033-363-006,,No
033-363-003,,No
081-071-005,,No
081-072-008,,No
033-402-009,,No
081-073-013,,No
081-121-003,,No
033-402-008,,No
033-734-003,,No
081-072-007,,No
033-401-014,,No
033-402-007,,No
081-073-006,,No
033-402-006,,No
081-072-021,,No
033-314-003,,No
033-733-007,,No
033-323-002,,No
033-736-013,,No
033-321-002,,No
081-073-005,,No
081-073-015,,No
033-402-004,,No
033-402-020,,No
033-324-007,,No
081-072-005,,No
033-401-016,,No
081-074-006,,No
033-362-043,,No
033-362-045,,No
033-402-021,,No
033-100-025,,No
033-736-012,,No
033-732-005,,No
081-072-023,,No
033-823-001,,No
033-734-005,,No
033-402-023,,No
033-735-001,,No
081-073-017,,No
081-121-006,,No
081-074-004,,No
033-402-001,,No
033-402-024,,No
033-371-018,,No
081-081-004,,No
033-371-014,,No
033-371-002,,No
033-824-001,,No
033-735-012,,No
081-073-018,,No
081-072-025,,No
081-121-007,,No
033-411-001,,No
033-737-003,,No
033-413-013,,No
033-413-012,,No
081-072-001,,No
081-083-015,,No
033-736-009,,No
033-371-004,,No
033-411-002,,No
033-413-010,,No
081-122-002,,No
033-413-009,,No
081-083-001,,No
033-735-004,,No
033-412-004,,No
033-736-008,,No
033-741-001,,No
081-083-013,,No
033-735-010,,No
033-736-007,,No
081-085-012,,No
033-735-005,,No
033-736-002,,No
033-371-005,,No
033-371-007,,No
081-083-003,,No
081-083-012,,No
033-411-004,,No
033-741-002,,No
033-735-009,,No
033-412-003,,No
081-083-004,,No
033-736-006,,No
081-083-011,,No
033-591-008,,No
033-413-021,,No
033-372-003,,No
033-372-022,,No
081-131-014,,No
033-413-020,,No
033-371-022,,No
033-413-027,,No
033-741-003,,No
033-413-018,,No
081-083-006,,No
081-101-001,,No
033-371-008,,No
033-736-005,,No
033-591-009,,No
033-372-005,,No
033-411-006,,No
081-132-002,,No
033-371-023,,No
033-751-001,,No
081-101-002,,No
081-132-003,,No
033-413-005,,No
033-602-001,,No
081-085-018,,No
081-082-002,,No
081-085-016,,No
033-752-001,,No
081-085-019,,No
081-083-007,,No
033-412-001,,No
033-751-002,,No
033-602-002,,No
033-742-003,,No
081-085-020,,No
033-751-017,,No
033-372-019,,No
033-414-005,,No
033-371-025,,No
033-752-002,,No
033-822-001,,No
081-131-015,,No
033-415-005,,No
033-742-017,,No
081-102-015,,No
033-415-006,,No
033-413-030,,No
033-372-011,,No
033-601-001,,No
081-086-001,,No
081-131-006,,No
033-741-006,,No
081-085-001,,No
033-414-004,,No
033-742-005,,No
033-371-027,,No
081-131-010,,No
033-742-016,,No
081-087-005,,No
081-082-005,,No
033-415-004,,No
033-414-007,,No
033-751-015,,No
081-102-012,,No
033-601-002,,No
081-101-005,,No
033-751-005,,No
033-413-001,,No
033-416-004,,No
081-084-004,,No
033-413-032,,No
081-102-011,,No
081-132-007,,No
081-131-005,,No
033-742-014,,No
033-372-014,,No
033-372-013,,No
033-752-012,,No
033-581-008,0,Yes
033-751-014,,No
033-371-030,,No
081-084-003,,No
033-416-003,,No
081-131-009,,No
033-742-007,,No
081-092-016,,No
033-414-002,,No
081-101-006,,No
033-741-008,,No
081-087-002,,No
081-084-002,,No
033-752-011,,No
033-581-007,0,Yes
081-102-009,,No
081-092-015,,No
033-751-007,,No
033-383-001,,No
033-381-001,,No
033-415-010,,No
033-415-001,,No
081-102-022,,No
081-132-009,,No
033-416-001,,No
033-383-015,,No
033-383-002,,No
081-092-014,,No
033-752-010,,No
033-821-002,,No
081-131-001,,No
033-821-011,,No
081-102-023,,No
033-383-003,,No
081-103-011,,No
033-383-014,,No
033-821-010,,No
033-827-001,,No
081-131-002,,No
033-581-016,0,Yes
033-751-012,,No
081-087-013,,No
033-752-007,,No
033-821-003,,No
033-383-013,,No
081-101-008,,No
033-742-010,,No
033-581-005,0,Yes
081-103-010,,No
033-751-010,,No
081-092-012,,No
033-581-011,0,Yes
033-581-012,0,Yes
033-581-020,0,Yes
081-102-025,,No
033-383-012,,No
081-102-005,,No
081-091-002,,No
033-422-013,,No
081-132-016,,No
033-741-010,,No
033-422-018,,No
081-102-026,,No
033-383-010,,No
033-383-007,,No
030-311-004,,No
081-102-004,,No
033-827-003,,No
033-821-007,,No
033-382-002,,No
081-103-015,,No
081-092-010,,No
033-381-003,,No
033-422-012,,No
081-091-009,,No
033-422-019,,No
081-132-013,,No
081-091-010,,No
033-833-011,,No
081-102-028,,No
081-102-002,,No
081-091-011,,No
034-773-002,,No
033-753-001,0,Yes
033-753-002,,No
033-582-003,0,Yes
033-833-010,,No
033-744-002,0,Yes
033-582-006,0,Yes
081-103-007,,No
033-754-001,,No
033-753-003,,No
033-582-008,0,Yes
033-382-005,,No
033-603-006,0,Yes
033-582-010,0,Yes
033-421-007,,No
034-711-014,,No
033-422-010,,No
081-103-016,,No
081-111-012,,No
034-711-008,,No
034-771-001,,No
034-711-003,,No
033-422-021,,No
033-582-012,0,Yes
033-833-008,,No
081-102-030,,No
081-103-006,,No
033-833-007,,No
034-752-012,0,Yes
033-833-006,,No
033-834-001,,No
033-382-010,,No
033-833-005,,No
034-793-010,0,Yes
033-424-007,,No
033-604-003,0,Yes
033-382-020,,No
034-221-018,0,Yes
034-773-004,,No
034-771-004,,No
034-221-019,0,Yes
081-092-004,,No
034-221-021,0,Yes
034-221-023,0,Yes
081-102-032,,No
034-221-016,0,Yes
081-091-014,,No
034-773-005,,No
033-382-019,,No
081-102-033,,No
033-421-009,,No
033-422-023,,No
081-103-004,,No
033-381-007,,No
033-423-013,,No
034-753-001,0,Yes
081-093-016,,No
081-103-018,,No
033-382-018,,No
033-603-002,0,Yes
014-101-003,,No
034-714-001,,No
081-092-001,,No
081-093-009,,No
033-834-004,,No
033-833-003,,No
033-421-011,,No
033-382-015,,No
033-382-012,,No
033-382-013,,No
034-752-009,0,Yes
034-753-002,0,Yes
014-190-009,,No
034-221-015,0,Yes
081-103-003,,No
034-771-006,,No
034-793-008,0,Yes
034-753-003,0,Yes
033-604-001,0,Yes
034-752-003,0,Yes
081-093-010,,No
034-201-002,0,Yes
033-422-006,,No
081-091-015,,No
034-221-014,0,Yes
033-381-009,,No
034-753-004,0,Yes
034-793-007,0,Yes
033-841-014,,No
034-772-019,0,Yes
034-713-024,,No
033-423-015,,No
033-422-005,,No
034-221-026,0,Yes
034-772-021,0,Yes
034-713-003,,No
034-201-003,0,Yes
033-424-004,,No
034-221-013,0,Yes
033-381-010,,No
034-752-007,0,Yes
033-422-026,,No
034-772-022,0,Yes
033-422-004,,No
034-203-002,0,Yes
034-203-001,0,Yes
081-093-006,,No
033-381-011,,No
033-425-002,,No
033-381-012,,No
033-832-003,,No
033-835-001,,No
034-713-004,,No
033-381-017,,No
033-381-015,,No
014-190-007,,No
034-712-004,,No
034-221-012,0,Yes
034-754-004,0,Yes
034-223-009,0,Yes
081-103-021,,No
033-424-003,,No
033-422-027,,No
034-752-006,0,Yes
034-772-025,,No
081-093-002,,No
034-772-017,0,Yes
081-111-008,,No
034-713-005,,No
034-754-005,0,Yes
034-223-001,0,Yes
033-425-001,,No
034-791-005,0,Yes
034-762-001,0,Yes
034-202-001,0,Yes
034-772-014,0,Yes
033-423-017,,No
081-094-011,,No
034-221-041,0,Yes
034-714-006,,No
033-612-001,0,Yes
034-203-006,0,Yes
034-753-012,0,Yes
034-203-018,0,Yes
034-712-021,,No
034-201-006,0,Yes
033-835-003,,No
033-832-006,,No
033-841-005,,No
033-841-006,,No
033-832-004,,No
033-841-003,,No
033-841-001,,No
033-841-002,,No
033-423-001,,No
034-754-009,0,Yes
034-762-002,0,Yes
034-772-020,0,Yes
033-433-012,,No
081-103-024,,No
034-714-007,,No
034-772-027,0,Yes
034-762-013,0,Yes
034-713-007,,No
081-094-005,,No
034-221-039,0,Yes
034-772-016,0,Yes
081-103-025,,No
034-222-001,0,Yes
034-792-006,0,Yes
034-792-008,0,Yes
034-792-007,0,Yes
034-761-016,0,Yes
034-713-008,,No
034-762-003,0,Yes
033-435-009,,No
081-111-005,,No
034-201-008,0,Yes
034-762-012,0,Yes
081-094-001,,No
034-222-002,0,Yes
034-753-010,0,Yes
034-792-009,0,Yes
034-713-018,,No
034-793-001,0,Yes
034-221-008,0,Yes
033-433-010,,No
081-114-004,,No
034-712-018,,No
034-772-012,0,Yes
033-432-007,,No
033-836-001,,No
034-791-009,0,Yes
033-842-009,,No
033-842-007,,No
033-842-006,,No
033-432-006,,No
034-772-004,0,Yes
033-842-003,,No
034-221-037,0,Yes
034-714-010,,No
034-803-014,0,Yes
034-792-010,0,Yes
034-763-006,0,Yes
014-190-004,,No
033-434-009,,No
034-792-004,0,Yes
034-712-010,,No
034-201-010,0,Yes
033-435-007,,No
034-772-011,0,Yes
034-781-003,0,Yes
034-221-036,0,Yes
034-713-016,,No
081-111-002,0,Yes
034-762-005,0,Yes
034-781-005,0,Yes
034-803-013,0,Yes
034-792-003,0,Yes
033-433-009,,No
034-712-016,,No
034-221-006,0,Yes
034-802-001,0,Yes
014-190-003,,No
081-112-001,,No
034-781-006,0,Yes
033-435-006,,No
034-204-001,0,Yes
034-803-011,0,Yes
033-836-004,,No
033-842-012,,No
033-842-014,,No
033-842-017,,No
034-781-007,0,Yes
033-842-019,,No
033-842-021,,No
034-713-012,,No
034-203-011,0,Yes
034-802-003,0,Yes
034-221-005,0,Yes
034-201-012,0,Yes
034-763-002,0,Yes
034-704-010,,No
034-762-006,0,Yes
034-221-034,0,Yes
034-772-006,0,Yes
033-435-005,,No
033-433-017,,No
014-190-002,,No
034-792-001,0,Yes
081-112-004,,No
034-212-010,0,Yes
033-841-022,,No
034-762-009,0,Yes
034-704-007,,No
034-704-019,,No
081-112-005,,No
034-803-007,0,Yes
034-725-001,,No
034-762-007,0,Yes
033-434-006,,No
034-213-004,0,Yes
033-433-007,,No
034-763-011,0,Yes
033-432-010,,No
033-841-023,,No
034-212-002,0,Yes
034-803-010,0,Yes
081-112-008,0,Yes
034-704-022,,No
034-704-005,,No
034-723-001,,No
034-762-008,0,Yes
034-211-002,0,Yes
034-704-023,,No
033-841-024,,No
081-112-018,,No
033-831-006,,No
034-763-010,0,Yes
033-837-002,,No
034-724-002,,No
033-841-025,,No
033-841-030,,No
033-841-052,,No
034-782-007,0,Yes
034-212-003,0,Yes
034-704-025,,No
033-434-018,,No
034-221-046,0,Yes
034-222-009,0,Yes
034-761-011,0,Yes
034-211-003,0,Yes
034-782-009,0,Yes
034-221-030,0,Yes
033-432-012,,No
081-112-016,,No
033-432-001,,No
034-803-004,0,Yes
034-222-010,0,Yes
034-722-013,,No
033-435-002,,No
034-212-007,0,Yes
033-433-020,,No
034-803-003,0,Yes
034-722-015,,No
034-722-016,,No
034-221-047,0,Yes
034-211-004,0,Yes
034-030-006,0,Yes
034-722-019,,No
034-434-001,,No
033-433-004,,No
034-761-007,0,Yes
034-761-009,0,Yes
034-803-002,0,Yes
033-841-037,,No
033-841-039,,No
033-841-042,,No
081-112-013,0,Yes
034-704-001,,No
033-841-047,,No
033-841-044,,No
033-841-045,,No
034-222-011,0,Yes
034-722-007,,No
033-435-001,,No
033-434-020,,No
034-725-005,,No
034-722-006,,No
081-031-005,,No
081-112-011,0,Yes
033-433-003,,No
081-031-010,,No
034-761-005,0,Yes
034-783-009,0,Yes
034-761-003,0,Yes
034-761-002,0,Yes
034-704-030,,No
034-722-032,,No
034-722-031,,No
034-722-030,,No
033-433-002,,No
034-801-017,0,Yes
034-722-029,,No
034-722-026,,No
034-704-031,,No
034-722-036,,No
034-801-008,0,Yes
034-801-013,0,Yes
034-722-037,,No
034-434-008,,No
034-215-004,0,Yes
034-502-008,,No
034-682-002,,No
034-725-007,,No
081-020-003,0,Yes
034-801-023,0,Yes
034-801-004,0,Yes
034-801-021,0,Yes
034-435-001,,No
034-722-039,,No
034-682-003,,No
034-501-009,,No
034-801-010,0,Yes
034-722-002,,No
034-801-012,0,Yes
034-682-004,,No
034-502-009,,No
034-391-004,0,Yes
034-472-013,,No
034-472-011,,No
034-471-001,,No
034-801-006,0,Yes
034-801-011,0,Yes
034-571-001,,No
034-224-009,0,Yes
034-727-002,,No
034-434-006,,No
034-727-005,,No
034-682-006,,No
034-727-006,,No
034-215-007,0,Yes
034-231-013,0,Yes
034-231-014,0,Yes
034-473-010,,No
034-473-013,,No
034-471-002,,No
034-727-001,,No
034-231-015,0,Yes
034-474-008,,No
034-215-008,0,Yes
034-433-003,,No
034-474-010,,No
034-216-003,0,Yes
034-473-009,,No
034-502-004,,No
034-503-006,,No
034-682-027,,No
034-215-009,0,Yes
034-252-002,0,Yes
034-251-012,0,Yes
034-474-007,,No
034-216-002,0,Yes
034-503-007,,No
034-473-008,,No
034-811-009,0,Yes
034-721-002,,No
034-682-023,,No
034-232-008,0,Yes
034-252-003,0,Yes
034-433-006,,No
034-392-001,0,Yes
034-232-012,0,Yes
034-433-010,,No
034-473-016,,No
034-232-007,0,Yes
034-216-001,0,Yes
034-682-026,,No
034-252-004,0,Yes
034-474-013,,No
034-251-010,0,Yes
034-231-017,0,Yes
034-727-010,,No
034-682-018,,No
034-502-001,,No
034-727-012,,No
034-682-010,0,Yes
034-252-005,0,Yes
034-571-004,,No
034-433-008,,No
034-391-007,0,Yes
034-472-005,,No
034-432-001,,No
034-471-006,,No
034-251-008,0,Yes
034-682-032,,No
034-473-005,,No
034-682-012,,No
034-252-006,0,Yes
034-501-003,,No
034-392-008,0,Yes
034-683-018,,No
034-691-019,,No
034-251-007,0,Yes
034-232-003,0,Yes
034-733-020,,No
034-733-019,,No
034-473-019,,No
034-733-017,,No
034-811-005,0,Yes
034-733-016,,No
034-231-007,0,Yes
034-232-016,0,Yes
034-432-003,,No
034-726-001,,No
034-472-019,,No
034-254-011,0,Yes
034-472-003,,No
034-252-008,0,Yes
034-392-009,0,Yes
034-254-014,0,Yes
034-471-008,,No
034-811-004,0,Yes
034-232-017,0,Yes
034-683-015,,No
034-572-015,,No
034-392-012,0,Yes
034-232-001,0,Yes
034-683-014,,No
034-522-001,,No
034-571-007,,No
034-683-011,,No
034-432-012,,No
034-472-002,,No
034-475-001,,No
034-471-009,,No
034-254-010,0,Yes
034-254-001,0,Yes
034-691-016,,No
034-270-041,0,Yes
034-431-001,,No
034-691-015,,No
034-432-006,,No
034-270-040,0,Yes
034-572-010,,No
034-254-002,0,Yes
034-251-002,0,Yes
034-691-014,,No
034-231-004,0,Yes
034-254-003,0,Yes
034-691-008,0,Yes
034-691-013,,No
034-691-012,,No
034-252-011,0,Yes
034-572-016,,No
034-401-023,0,Yes
034-242-010,0,Yes
034-541-002,,No
034-521-013,,No
034-691-006,0,Yes
034-571-009,,No
034-254-008,0,Yes
034-242-009,0,Yes
034-254-004,0,Yes
034-691-005,0,Yes
034-542-012,,No
034-243-002,0,Yes
034-572-017,,No
034-513-018,,No
034-522-004,,No
034-541-003,,No
034-692-011,,No
034-254-007,0,Yes
034-401-018,0,Yes
034-515-002,,No
034-611-010,,No
034-611-013,,No
034-231-002,0,Yes
034-242-007,0,Yes
034-252-013,0,Yes
034-010-013,0,Yes
034-402-016,0,Yes
034-513-019,,No
034-734-015,,No
034-513-012,,No
034-692-028,,No
034-432-009,,No
034-511-002,,No
034-734-010,,No
034-243-004,0,Yes
034-734-008,,No
034-691-004,0,Yes
034-261-011,0,Yes
034-242-006,0,Yes
034-437-003,,No
034-692-007,,No
034-692-003,0,Yes
034-231-001,0,Yes
034-692-006,,No
034-734-005,,No
034-731-004,,No
034-692-027,,No
034-513-011,,No
034-402-013,0,Yes
034-733-012,,No
034-541-005,,No
034-733-006,,No
034-734-004,,No
034-432-008,,No
034-252-015,0,Yes
034-573-004,,No
034-261-009,0,Yes
034-515-004,,No
034-372-014,0,Yes
034-733-011,,No
034-692-024,,No
034-691-003,0,Yes
034-437-004,,No
034-402-014,0,Yes
034-542-010,,No
034-522-007,,No
034-733-007,,No
034-541-006,,No
034-232-023,0,Yes
034-572-019,,No
034-693-017,,No
034-261-008,0,Yes
034-611-007,,No
034-252-016,0,Yes
034-692-016,0,Yes
034-253-015,0,Yes
034-733-010,,No
034-612-002,,No
034-693-015,,No
034-733-008,,No
034-513-022,,No
034-371-004,0,Yes
034-693-014,,No
034-242-003,0,Yes
034-512-015,,No
034-266-002,0,Yes
034-402-010,0,Yes
034-573-003,,No
034-266-028,0,Yes
034-253-014,0,Yes
034-734-016,,No
034-265-029,0,Yes
034-243-009,0,Yes
034-372-005,0,Yes
034-654-001,,No
034-266-027,0,Yes
034-532-001,,No
034-372-018,0,Yes
034-441-001,,No
