ScoreSheetUrl,APN,Status,ParcelNickname,IPESScore,IPESType,BaseAllowableCoveragePercent,IPESTotalAllowableCoverageSqFt,ParcelHasDOAC,HistoricOrImportedIpesScore,CalculationDate,FieldEvaluationDate,RelativeErosionHazardScore,RunoffPotentialScore,AccessScore,UtilityInSEZScore,ConditionOfWatershedScore,AbilityToRevegetateScore,WaterQualityImprovementsScore,ProximityToLakeScore,LimitedIncentivePoints,TotalParcelArea,IPESBuildingSiteArea,SEZLandArea,SEZSetbackArea,InternalNotes,PublicNotes
https://parcels.laketahoeinfo.org/IpesScore/Detail/13451,126-082-06,Active,,547,Official,0%,,Unknown,Yes,12/19/2016 16:38,,125,44,170,110,26,12,50,10,0,,18000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13452,126-082-07,Active,,529,Official,0%,,Unknown,Yes,12/19/2016 16:38,,107,44,170,110,26,12,50,10,0,,18000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13453,126-082-09,Active,,519,Official,0%,,Unknown,Yes,12/19/2016 16:38,,126,15,170,110,26,12,50,10,0,,18000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13454,126-082-10,Active,,510,Official,0%,,Unknown,Yes,12/19/2016 16:38,,117,15,170,110,26,12,50,10,0,,18000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13455,126-082-12,Active,,528,Official,0%,,Unknown,Yes,12/19/2016 16:38,,135,15,170,110,26,12,50,10,0,,18000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13456,126-082-13,Active,,495,Official,0%,,Unknown,Yes,12/19/2016 16:38,,168,15,104,110,26,12,50,10,0,,18000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13457,126-082-16,Active,,473,Official,0%,,Unknown,Yes,12/19/2016 16:38,,128,15,122,110,26,12,50,10,0,,18000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13458,126-082-19,Active,,513,Official,0%,,Unknown,Yes,12/19/2016 16:38,,170,15,116,110,26,16,50,10,0,,18000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13459,126-082-20,Active,,599,Official,0%,,Unknown,Yes,12/19/2016 16:38,,172,44,170,110,26,17,50,10,0,,18000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13460,126-082-21,Inactive,,613,Transferred,0%,,Unknown,Yes,12/19/2016 16:38,,247,22,127,110,26,21,50,10,0,,18000,0,0,"Updated ROP_Score to 22 from -247 Old:
; Julie Roll 4/26/2022: Score transferred to APN 126-082-68",
https://parcels.laketahoeinfo.org/IpesScore/Detail/13461,126-082-26,Active,,804,Information Only,0%,,Unknown,Yes,,,336,81,170,110,26,21,50,10,0,,18000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/19686,126-082-26,Active,,804,Official,0%,,Unknown,Yes,12/19/2016 16:38,,,,,,,,,,,,,,,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13462,126-082-28,Active,,657,Official,0%,,Unknown,Yes,12/19/2016 16:38,,256,15,170,110,26,20,50,10,0,,18000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13463,126-082-33,Active,,692,Official,0%,,Unknown,Yes,12/19/2016 16:38,,271,34,170,110,26,21,50,10,0,,18000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13464,126-082-37,Active,,565,Official,0%,,Unknown,Yes,12/19/2016 16:38,,165,22,170,110,26,12,50,10,0,,18000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13465,126-082-38,Active,,565,Official,0%,,Unknown,Yes,12/19/2016 16:38,,165,22,170,110,26,12,50,10,0,,18000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13466,126-082-39,Active,,555,Official,0%,,Unknown,Yes,12/19/2016 16:38,,162,15,170,110,26,12,50,10,0,,18000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13467,126-082-40,Active,,533,Official,0%,,Unknown,Yes,12/19/2016 16:38,,155,0,170,110,26,12,50,10,0,,18000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13468,126-082-41,Inactive,,591,Official,0%,,Unknown,Yes,12/31/1990 0:00,,312,15,56,110,26,12,50,10,0,,18000,0,0,APN split to form 126-082-63 & 126-080-17(common area) - jh 7/1/2003,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13469,126-082-44,Active,,503,Official,0%,,Unknown,Yes,12/19/2016 16:38,,210,34,51,110,26,12,50,10,0,,18000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13470,126-082-45,Active,,512,Official,0%,,Unknown,Yes,12/19/2016 16:38,,207,44,53,110,26,12,50,10,0,,18000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13471,126-082-46,Active,,592,Official,0%,,Unknown,Yes,12/19/2016 16:38,,197,44,134,110,26,21,50,10,0,,18000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13472,126-082-50,Active,,558,Official,0%,,Unknown,Yes,12/19/2016 16:38,,180,34,127,110,26,21,50,10,0,,18000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13473,126-082-51,Active,,547,Official,0%,,Unknown,Yes,12/19/2016 16:38,,178,34,127,110,26,12,50,10,0,,18000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13474,126-082-54,Active,,621,Official,0%,,Unknown,Yes,12/19/2016 16:38,,205,34,170,110,26,16,50,10,0,,18000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13475,126-082-56,Active,,683,Official,0%,,Unknown,Yes,12/19/2016 16:38,,236,59,146,110,26,46,50,10,0,,18000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13476,126-082-60,Active,,591,Official,0%,,Unknown,Yes,12/19/2016 16:38,,179,34,170,110,26,12,50,10,0,,18000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/24785,126-082-68,Active,,613,Official,0%,0,Unknown,Yes,12/19/2016 16:38,,247,22,127,110,26,21,50,10,0,,1600,0,0,"Updated ROP_Score to 22 from -247 Old:
; Julie Roll 4/26/2022: Score transferred from APN 126-082-21",
https://parcels.laketahoeinfo.org/IpesScore/Detail/13477,126-083-01,Active,,531,Official,0%,,Unknown,Yes,12/19/2016 16:38,,117,44,170,110,18,12,50,10,0,,18000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13478,126-083-02,Active,,544,Official,0%,,Unknown,Yes,12/19/2016 16:38,,164,0,170,110,18,12,50,20,0,,18000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13479,126-083-03,Active,,564,Official,0%,,Unknown,Yes,12/19/2016 16:38,,140,44,170,110,18,12,50,20,0,,18000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13480,126-083-04,Active,,596,Official,0%,,Unknown,Yes,12/19/2016 16:38,,194,22,170,110,18,12,50,20,0,,18000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13481,126-083-05,Active,,549,Official,0%,,Unknown,Yes,12/19/2016 16:38,,143,22,170,110,18,16,50,20,0,,18000,0,0,Updated ROP_Score to 22 from -143 Old:,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13482,126-083-06,Active,,573,Official,0%,,Unknown,Yes,12/19/2016 16:38,,155,34,170,110,18,16,50,20,0,,18000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13483,126-083-07,Active,,564,Official,0%,,Unknown,Yes,12/19/2016 16:38,,156,34,170,110,18,16,50,10,0,,18000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13484,126-083-08,Active,,559,Official,0%,,Unknown,Yes,12/19/2016 16:38,,141,34,170,110,18,16,50,20,0,,18000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13485,126-083-09,Active,,600,Official,0%,,Unknown,Yes,12/19/2016 16:38,,194,22,170,110,18,16,50,20,0,,18000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13486,126-083-10,Active,,568,Official,0%,,Unknown,Yes,12/19/2016 16:38,,150,34,170,110,18,16,50,20,0,,18000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13487,126-083-11,Active,,559,Official,0%,,Unknown,Yes,12/19/2016 16:38,,141,34,170,110,18,16,50,20,0,,18000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13488,126-083-12,Active,,622,Official,0%,,Unknown,Yes,12/19/2016 16:38,,216,22,170,110,18,16,50,20,0,,18000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13489,126-083-16,Active,,463,Official,0%,,Unknown,Yes,12/19/2016 16:38,,76,15,158,110,18,16,50,20,0,,18000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13490,126-083-17,Active,,519,Official,0%,,Unknown,Yes,12/19/2016 16:38,,201,0,104,110,18,16,50,20,0,,18000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13491,126-083-19,Active,,567,Official,0%,,Unknown,Yes,12/19/2016 16:38,,229,15,113,110,18,12,50,20,0,,18000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13492,126-083-20,Active,,580,Official,0%,,Unknown,Yes,12/19/2016 16:38,,181,15,170,110,18,16,50,20,0,,18000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13493,126-083-23,Active,,561,Official,0%,,Unknown,Yes,12/19/2016 16:38,,190,44,113,110,18,16,50,20,0,,18000,0,0,Updated ROP_Score to 44 from -190 Old:,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13494,126-083-24,Active,,614,Official,0%,,Unknown,Yes,12/19/2016 16:38,,186,44,170,110,18,16,50,20,0,,18000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13495,126-083-25,Active,,565,Official,0%,,Unknown,Yes,12/19/2016 16:38,,180,44,127,110,18,16,50,20,0,,18000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13496,126-083-27,Active,,577,Official,0%,,Unknown,Yes,12/19/2016 16:38,,175,22,170,110,18,12,50,20,0,,18000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13497,126-083-28,Active,,476,Official,0%,,Unknown,Yes,12/19/2016 16:38,,155,15,92,110,18,16,50,20,0,,18000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13498,126-083-29,Active,,552,Official,0%,,Unknown,Yes,12/19/2016 16:38,,167,15,170,110,18,12,50,10,0,,18000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13499,126-083-32,Active,,561,Official,0%,,Unknown,Yes,,,157,34,170,110,18,12,50,10,0,,18000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13500,126-083-33,Inactive,,460,Official,0%,,Unknown,Yes,12/31/1990 0:00,,146,22,92,110,18,12,50,10,0,,18000,0,0,APN: 126-083-33 changed to 126-083-49 by Washoe County Assessor. House built 2003. - jh 4/21/2004,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13501,126-083-34,Active,,561,Official,0%,,Unknown,Yes,12/19/2016 16:38,,157,34,170,110,18,12,50,10,0,,18000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13502,126-083-35,Active,,553,Official,0%,,Unknown,Yes,12/19/2016 16:38,,164,15,170,110,18,16,50,10,0,,18000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13503,126-083-38,Active,,571,Official,0%,,Unknown,Yes,12/19/2016 16:38,,182,15,170,110,18,16,50,10,0,,18000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13504,126-083-40,Active,,575,Official,0%,,Unknown,Yes,12/19/2016 16:38,,175,22,170,110,18,20,50,10,0,,18000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13505,126-083-41,Active,,561,Official,0%,,Unknown,Yes,12/19/2016 16:38,,172,15,170,110,18,16,50,10,0,,18000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13506,126-083-45,Active,,551,Official,0%,,Unknown,Yes,12/19/2016 16:38,,205,15,127,110,18,16,50,10,0,,18000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13507,126-083-49,Active,,460,Official,0%,,Unknown,Yes,12/19/2016 16:38,,146,22,92,110,18,12,50,10,0,,18000,0,0,APN: 126-083-33 changed to 126-083-49 by Washoe County Assessor. House built 2003. - jh 4/21/2004,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13508,126-084-01,Inactive,,754,Official,5%,,Unknown,Yes,12/31/1990 0:00,,298,44,170,110,26,46,50,10,0,,18000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13509,126-084-06,Active,,642,Official,0%,,Unknown,Yes,12/19/2016 16:38,,196,34,170,110,26,46,50,10,0,,18000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13510,126-084-07,Active,,482,Official,0%,,Unknown,Yes,12/19/2016 16:38,,147,34,59,110,26,46,50,10,0,,1600,0,0,Updated ROP_Score to 34 from -147 Old:,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13511,126-084-08,Active,,508,Official,0%,,Unknown,Yes,12/19/2016 16:38,,163,34,69,110,26,46,50,10,0,,18000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13512,126-084-10,Active,,482,Official,0%,,Unknown,Yes,12/19/2016 16:38,,186,34,50,110,26,16,50,10,0,,18000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13513,126-084-11,Active,,521,Official,0%,,Unknown,Yes,12/19/2016 0:00,,233,34,50,110,18,16,50,10,0,,18000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13514,126-084-12,Active,,523,Official,0%,,Unknown,Yes,12/19/2016 0:00,,225,34,60,110,18,16,50,10,0,,18000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13515,126-084-13,Active,,650,Official,0%,,Unknown,Yes,12/19/2016 0:00,,242,34,170,110,18,16,50,10,0,,18000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13516,126-084-14,Active,,671,Official,0%,,Unknown,Yes,12/19/2016 0:00,,245,44,170,110,26,16,50,10,0,,18000,0,0,Updated ROP_Score to 44 from -245 Old:,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13517,126-084-17,Active,,444,Official,0%,,Unknown,Yes,12/19/2016 16:38,,142,44,50,110,26,12,50,10,0,,18000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13518,126-084-19,Active,,576,Information Only,0%,,Unknown,Yes,,,244,44,76,110,26,16,50,10,0,,18000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/18455,126-084-19,Active,,576,Official,0%,,Unknown,Yes,12/19/2016 16:38,,,,,,,,,,,,,,,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13519,126-084-20,Active,,517,Information Only,0%,,Unknown,Yes,12/31/1990 0:00,,208,44,53,110,26,16,50,10,0,,18000,0,0,Updated ROP_Score to 44 from -208 Old: ERROR IN IPES SCORE!!!!!!!!,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13520,126-084-20,Active,,517,Official,0%,,Unknown,Yes,12/19/2016 16:38,,208,44,53,110,26,16,50,10,0,,18000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13521,126-220-07,Active,,558,Information Only,1%,,Unknown,Yes,,,204,15,120,110,18,21,50,20,0,,43600,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/23969,126-220-07,Active,,558,Official,1%,,Unknown,Yes,12/19/2016 16:38,,,,,,,,,,,,,,,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13522,126-232-01,Active,,528,Information Only,1%,,Unknown,Yes,12/31/1990 0:00,,219,44,50,110,18,17,50,20,0,,304900,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13523,126-232-01,Active,,315,Information Only,1%,,Unknown,Yes,3/22/2002 0:00,,200,44,0,0,18,5,28,20,0,,304900,0,0,Used to be a m score;removed from appendix,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13524,126-241-01,Active,,660,Official,8%,17424,Unknown,Yes,12/19/2016 0:00,,255,98,92,110,18,17,50,20,0,,217800,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13525,126-241-02,Active,,711,Official,18%,8910,Unknown,Yes,,,300,98,104,110,18,17,44,20,0,,49700,2400,800,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13527,126-243-03,Active,,314,Information Only,1%,,Unknown,Yes,12/31/1990 0:00,,204,34,0,0,18,10,28,20,0,,217800,65500,19000,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/20444,126-243-03,Active,,677,Official,9%,,Unknown,Yes,7/28/1993 0:00,,,,,,,,,,,,,,,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13528,126-245-01,Active,,677,Official,15%,,Unknown,Yes,12/19/2016 16:38,,287,98,68,110,30,14,50,20,0,,40900,7500,2700,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13529,126-251-02,Active,,698,Official,5%,756,Unknown,Yes,12/19/2016 16:38,,241,98,146,110,18,21,44,20,0,,15127,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13530,126-251-08,Active,,574,Official,0%,,Unknown,Yes,12/19/2016 16:38,,205,34,127,110,18,16,44,20,0,,16000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13531,126-251-13,Active,,703,Official,15%,,Unknown,Yes,12/19/2016 16:38,,287,98,99,110,18,21,50,20,0,,16000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13532,126-251-24,Inactive,,734,Official,17%,,Unknown,Yes,12/31/1990 0:00,,295,98,122,110,18,21,50,20,0,,337600,23400,7400,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13533,126-251-24,Inactive,,693,Information Only,9%,,Unknown,Yes,3/22/2002 0:00,,260,98,122,110,18,21,44,20,0,,330200,25700,20000,used to be a m score;removed from appendix,
https://parcels.laketahoeinfo.org/IpesScore/Detail/20026,126-251-35,Active,,734,Official,%,34034,Unknown,Yes,4/3/2009 0:00,,,,,,,,,,,,200200,,,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13534,126-261-03,Active,,422,Official,1%,,Unknown,Yes,12/19/2016 16:38,,88,34,92,110,18,10,50,20,0,,45700,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13535,126-263-01,Active,,579,Official,2%,,Unknown,Yes,,,260,22,107,110,18,14,28,20,0,,14520,8100,2000,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13536,126-263-07,Active,,684,Official,7%,,Unknown,Yes,12/19/2016 16:38,,252,98,134,110,18,14,28,30,0,,42300,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13537,126-263-08,Active,,629,Official,2%,,Unknown,Yes,12/19/2016 16:38,,246,34,149,110,18,14,28,30,0,,42300,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13538,126-271-02,Active,,480,Official,9%,,Unknown,Yes,12/31/1990 0:00,,260,98,5,10,18,14,50,30,0,,,32000,3200,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13539,126-271-07,Active,,745,Information Only,12%,,Unknown,Yes,12/31/1990 0:00,,293,81,149,110,18,14,50,30,0,,41800,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13540,126-271-07,Active,,726,Official,12%,,Unknown,Yes,3/21/1991 0:00,,293,81,149,110,18,14,28,30,3,,41800,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13541,126-271-08,Active,,707,Inactive,11%,,Unknown,Yes,1/27/2017 0:00,,271,98,138,110,18,14,28,30,0,,14520,9600,5000,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/24858,126-271-08,Active,,726,Official,11%,1597,Yes,No,3/30/2023 14:16,,272,98,138,110,18,14,28,30,18,45486,14520,0,0,,"Additional IPES Points added under limited incentive program on 3/14/1991
DOAC Completed as a land capability challenge on 1/27/2017"
https://parcels.laketahoeinfo.org/IpesScore/Detail/13542,126-271-16,Inactive,,657,Information Only,4%,,Unknown,Yes,6/30/1999 0:00,,232,98,127,110,18,14,28,30,0,,137650,900,2100,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13543,126-271-16,Inactive,,696,Official,11%,,Unknown,Yes,,,271,98,127,110,18,14,28,30,0,,137650,0,0,"deactivated, became 126-271-18  HG  1/14/09",
https://parcels.laketahoeinfo.org/IpesScore/Detail/13544,126-271-18,Inactive,,730,Official,17%,8470,Unknown,Yes,1/14/2009 0:00,1/14/2009 14:30,298,98,127,110,18,21,28,30,0,,49821,0,0,"Info only IPES for potential BLA.  Formerly APN 126-271-16.  This Info only reduces the size from 126-271-271-16 configuration, adding that area to the adjacent Bailey lot0126-271-19.",
https://parcels.laketahoeinfo.org/IpesScore/Detail/24477,126-271-20,Active,,730,Official,17%,2468,No,No,3/12/2018 13:42,,298,98,127,110,18,21,28,30,0,59511,14520,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13545,126-272-03,Active,,465,Official,1%,,Unknown,Yes,12/19/2016 16:38,,163,81,99,10,18,14,50,30,0,,39000,22700,3400,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13546,126-272-04,Inactive,,731,Inactive,%,,Unknown,Yes,,,280,81,170,110,18,14,28,30,0,,45300,16000,4500,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/24482,126-272-04,Inactive,,731,Official,9%,1307,No,No,3/28/2018 11:41,,280,81,170,110,18,14,28,30,0,45300,14520,16000,4500,Percentage allowed number was inadvertently deleted from the system. Recreating the official score to reflect 9% allowable land coverage (J.McNamara 3/28/2018).,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13547,126-273-04,Active,,709,Inactive,%,,Unknown,Yes,12/31/1990 0:00,,276,98,113,110,18,14,50,30,0,,696524,87120,20000,"ORIGINAL DOA 6/19/91. NEW DOA PER LCC, 3-14-03.",
https://parcels.laketahoeinfo.org/IpesScore/Detail/24481,126-273-04,Active,,709,Official,12%,1742,No,No,3/28/2018 11:20,,276,98,113,110,18,14,50,30,0,696524,14520,87120,20000,The percent coverage was inadvertently deleted so recreating IPES score to show the 12% allowable coverage for the official score (J.McNamara 3/28/2018).,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13548,126-273-05,Inactive,,0,Official,0%,,Unknown,Yes,12/31/1990 0:00,,0,0,0,0,0,0,0,0,0,,95830,95830,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13549,126-420-02,Active,,821,Official,24%,,Unknown,Yes,12/31/1990 0:00,,340,98,170,110,18,25,40,20,0,,,25200,25400,"See parcel file map for details concerning site. Complex SEZ and ""Soft Coverage"" delineations. T.H.",
https://parcels.laketahoeinfo.org/IpesScore/Detail/13550,126-430-17,Active,,816,Official,0%,,Unknown,Yes,12/19/2016 16:38,,273,167,170,110,18,18,40,20,0,,10000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13551,126-430-24,Inactive,,745,Official,0%,,Unknown,Yes,12/31/1990 0:00,,238,135,170,110,18,14,40,20,0,,10000,0,0,Updated ROP_Score to 135 from -238 Old: ,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13552,126-440-06,Active,,675,Official,0%,,Unknown,Yes,,,270,22,170,110,18,25,40,20,0,,,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13553,126-440-07,Active,,675,Official,0%,,Unknown,Yes,,,270,22,170,110,18,25,40,20,0,,,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13554,126-440-08,Active,,675,Official,0%,,Unknown,Yes,,,270,22,170,110,18,25,40,20,0,,,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13555,126-440-09,Active,,675,Official,0%,,Unknown,Yes,12/19/2016 16:38,,270,22,170,110,18,25,40,20,0,,10000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13556,126-440-10,Active,,671,Official,0%,,Unknown,Yes,12/19/2016 16:38,,258,34,170,110,18,21,40,20,0,,10000,0,0,Updated ROP_Score to 34 from -258 Old:,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13557,126-460-05,Active,,596,Official,0%,,Unknown,Yes,,,191,22,170,110,18,25,40,20,0,,,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13558,126-460-06,Active,,596,Official,0%,,Unknown,Yes,,,191,22,170,110,18,25,40,20,0,,,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13559,126-460-07,Active,,596,Official,0%,,Unknown,Yes,,,191,22,170,110,18,25,40,20,0,,,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13560,126-460-18,Active,,616,Official,0%,,Unknown,Yes,12/19/2016 16:38,,215,22,170,110,18,21,40,20,0,,10000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13561,126-470-05,Active,,596,Official,0%,,Unknown,Yes,12/19/2016 16:38,,186,34,170,110,18,18,40,20,0,,10000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13562,126-470-06,Active,,551,Official,0%,,Unknown,Yes,12/19/2016 16:38,,141,34,170,110,18,18,40,20,0,,10000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13563,126-470-08,Active,,557,Official,0%,,Unknown,Yes,12/19/2016 16:38,,171,15,170,110,18,13,40,20,0,,10000,0,0,Updated ROP_Score to 15 from -171 Old:,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13564,126-470-09,Active,,547,Official,0%,,Unknown,Yes,12/19/2016 16:38,,137,34,170,110,18,18,40,20,0,,10000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13565,126-470-10,Active,,566,Official,0%,,Unknown,Yes,12/19/2016 16:38,,156,34,170,110,18,18,40,20,0,,10000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13566,126-470-14,Active,,608,Official,0%,,Unknown,Yes,12/19/2016 16:38,,198,34,170,110,18,18,40,20,0,,10000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13567,126-470-16,Active,,692,Official,0%,,Unknown,Yes,12/19/2016 16:38,,282,34,170,110,18,18,40,20,0,,10000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13568,126-490-02,Active,,589,Official,0%,,Unknown,Yes,12/19/2016 16:38,,184,22,170,110,18,25,40,20,0,,10000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13569,126-490-05,Active,,627,Official,0%,,Unknown,Yes,,,222,22,170,110,18,25,40,20,0,,10000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13570,126-490-07,Active,,607,Official,0%,,Unknown,Yes,12/19/2016 16:38,,180,44,170,110,18,25,40,20,0,,10000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13571,126-490-08,Active,,643,Official,0%,,Unknown,Yes,12/19/2016 16:38,,216,44,170,110,18,25,40,20,0,,10000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13572,126-490-12,Active,,607,Official,0%,,Unknown,Yes,12/19/2016 16:38,,190,34,170,110,18,25,40,20,0,,10000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13573,126-490-15,Active,,614,Official,0%,,Unknown,Yes,12/19/2016 16:38,,197,34,170,110,18,25,40,20,0,,10000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/13574,126-500-01,Active,,89,Official,1%,,Unknown,Yes,10/20/2015 0:00,4/19/2015 0:00,136,44,50,110,18,18,40,20,0,,1800,0,0,field evaluation done by Phil Scoles,
